"","Log_ID","RESERVE","AREA","ALTITUDE","TEMPR","PRECIP","CONNECT10","CONNECT100","CONNECT1","REGION","REGION.sorted.N.S","TIMES","DBH.CM","AVERDP","Tree.Type..Simple.","MOSS.cover","BARK","SOIL_CON","log.AREA"
"805","STR508","STR",-0.348843780079481,-0.97647921927259,-0.933560663811109,-1.23958180782093,-0.776444397456156,-0.595851299256089,0.56095837405677,-0.315209306518775,"R1","B",-1.21698503544862,0.773969458077698,"Broken",-0.348843780079481,-0.348843780079481,-0.348843780079481,3.2188758248682
"806","STR509","STR",-0.348843780079481,-0.97647921927259,-0.933560663811109,-1.23958180782093,-0.776444397456156,-0.595851299256089,0.56095837405677,-0.315209306518775,"R1","B",-0.757301465573497,0.0273376589129934,"Fallen",-0.348843780079481,-0.348843780079481,-0.348843780079481,3.2188758248682
"807","STR510","STR",-0.348843780079481,-0.97647921927259,-0.933560663811109,-1.23958180782093,-0.776444397456156,-0.595851299256089,0.56095837405677,-0.315209306518775,"R1","B",-0.882669711903077,0.0273376589129934,"Fallen",-0.348843780079481,-0.348843780079481,-0.348843780079481,3.2188758248682
"808","STR511","STR",-0.348843780079481,-0.97647921927259,-0.933560663811109,-1.23958180782093,-0.776444397456156,-0.595851299256089,0.56095837405677,-0.315209306518775,"R1","B",0.0784868432903672,-1.46592593941642,"Broken",-0.348843780079481,-0.348843780079481,-0.348843780079481,3.2188758248682
"809","STR512","STR",-0.348843780079481,-0.97647921927259,-0.933560663811109,-1.23958180782093,-0.776444397456156,-0.595851299256089,0.56095837405677,-0.315209306518775,"R1","B",-0.422986142027951,-0.719294140251711,"Broken",-0.348843780079481,-0.348843780079481,-0.348843780079481,3.2188758248682
"810","STR513","STR",-0.348843780079481,-0.97647921927259,-0.933560663811109,-1.23958180782093,-0.776444397456156,-0.595851299256089,0.56095837405677,-0.315209306518775,"R1","B",2.20974703089322,-1.46592593941642,"Fallen",-0.348843780079481,-0.348843780079481,-0.348843780079481,3.2188758248682
"811","STR514","STR",-0.348843780079481,-0.97647921927259,-0.933560663811109,-1.23958180782093,-0.776444397456156,-0.595851299256089,0.56095837405677,-0.315209306518775,"R1","B",0.37101275139272,0.0273376589129934,"Broken",-0.348843780079481,-0.348843780079481,-0.348843780079481,3.2188758248682
"812","STR515","STR",-0.348843780079481,-0.97647921927259,-0.933560663811109,-1.23958180782093,-0.776444397456156,-0.595851299256089,0.56095837405677,-0.315209306518775,"R1","B",2.75300943165473,0.0273376589129934,"Broken",-0.348843780079481,-0.348843780079481,-0.348843780079481,3.2188758248682
"813","STR516","STR",-0.348843780079481,-0.97647921927259,-0.933560663811109,-1.23958180782093,-0.776444397456156,-0.595851299256089,0.56095837405677,-0.315209306518775,"R1","B",1.37395872202936,0.773969458077698,"Broken",-0.348843780079481,-0.348843780079481,-0.348843780079481,3.2188758248682
"814","STR517","STR",-0.348843780079481,-0.97647921927259,-0.933560663811109,-1.23958180782093,-0.776444397456156,-0.595851299256089,0.56095837405677,-0.315209306518775,"R1","B",1.79185287646129,-1.46592593941642,"Broken",-0.348843780079481,-0.348843780079481,-0.348843780079481,3.2188758248682
"815","STR518","STR",-0.348843780079481,-0.97647921927259,-0.933560663811109,-1.23958180782093,-0.776444397456156,-0.595851299256089,0.56095837405677,-0.315209306518775,"R1","B",-1.3841426972214,-0.719294140251711,"Fallen",-0.348843780079481,-0.348843780079481,-0.348843780079481,3.2188758248682
"816","STR519","STR",-0.348843780079481,-0.97647921927259,-0.933560663811109,-1.23958180782093,-0.776444397456156,-0.595851299256089,0.56095837405677,-0.315209306518775,"R1","B",2.08437878456364,0.773969458077698,"Broken",-0.348843780079481,-0.348843780079481,-0.348843780079481,3.2188758248682
"817","STR520","STR",-0.348843780079481,-0.97647921927259,-0.933560663811109,-1.23958180782093,-0.776444397456156,-0.595851299256089,0.56095837405677,-0.315209306518775,"R1","B",-0.590143803800724,-1.46592593941642,"Broken",-0.348843780079481,-0.348843780079481,-0.348843780079481,3.2188758248682
"818","STR803","STR",-0.348843780079481,-0.97647921927259,-0.933560663811109,-1.23958180782093,-0.776444397456156,-0.595851299256089,0.56095837405677,-0.315209306518775,"R1","B",0.579959828608686,2.26723305640711,"Broken",-0.348843780079481,-0.348843780079481,-0.348843780079481,3.2188758248682
"819","STR805","STR",-0.348843780079481,-0.97647921927259,-0.933560663811109,-1.23958180782093,-0.776444397456156,-0.595851299256089,0.56095837405677,-0.315209306518775,"R1","B",0.579959828608686,1.5206012572424,"Fallen",-0.348843780079481,-0.348843780079481,-0.348843780079481,3.2188758248682
"820","STR808","STR",-0.348843780079481,-0.97647921927259,-0.933560663811109,-1.23958180782093,-0.776444397456156,-0.595851299256089,0.56095837405677,-0.315209306518775,"R1","B",0.997853983040618,1.5206012572424,"Fallen",-0.348843780079481,-0.348843780079481,-0.348843780079481,3.2188758248682
"821","STR809","STR",-0.348843780079481,-0.97647921927259,-0.933560663811109,-1.23958180782093,-0.776444397456156,-0.595851299256089,0.56095837405677,-0.315209306518775,"R1","B",-0.0468814030392125,0.773969458077698,"Broken",-0.348843780079481,-0.348843780079481,-0.348843780079481,3.2188758248682
"822","STR810","STR",-0.348843780079481,-0.97647921927259,-0.933560663811109,-1.23958180782093,-0.776444397456156,-0.595851299256089,0.56095837405677,-0.315209306518775,"R1","B",-0.255828480255179,2.26723305640711,"Fallen",-0.348843780079481,-0.348843780079481,-0.348843780079481,3.2188758248682
"823","STR811","STR",-0.348843780079481,-0.97647921927259,-0.933560663811109,-1.23958180782093,-0.776444397456156,-0.595851299256089,0.56095837405677,-0.315209306518775,"R1","B",-0.0468814030392125,2.26723305640711,"Fallen",-0.348843780079481,-0.348843780079481,-0.348843780079481,3.2188758248682
"824","STR812","STR",-0.348843780079481,-0.97647921927259,-0.933560663811109,-1.23958180782093,-0.776444397456156,-0.595851299256089,0.56095837405677,-0.315209306518775,"R1","B",0.788906905824652,1.5206012572424,"Broken",-0.348843780079481,-0.348843780079481,-0.348843780079481,3.2188758248682
"825","STR813","STR",-0.348843780079481,-0.97647921927259,-0.933560663811109,-1.23958180782093,-0.776444397456156,-0.595851299256089,0.56095837405677,-0.315209306518775,"R1","B",1.20680106025658,0.773969458077698,"Broken",-0.348843780079481,-0.348843780079481,-0.348843780079481,3.2188758248682
"826","STR815","STR",-0.348843780079481,-0.97647921927259,-0.933560663811109,-1.23958180782093,-0.776444397456156,-0.595851299256089,0.56095837405677,-0.315209306518775,"R1","B",0.997853983040618,0.773969458077698,"Broken",-0.348843780079481,-0.348843780079481,-0.348843780079481,3.2188758248682
"827","STR816","STR",-0.348843780079481,-0.97647921927259,-0.933560663811109,-1.23958180782093,-0.776444397456156,-0.595851299256089,0.56095837405677,-0.315209306518775,"R1","B",1.58290579924532,1.5206012572424,"Broken",-0.348843780079481,-0.348843780079481,-0.348843780079481,3.2188758248682
"828","STR827","STR",-0.348843780079481,-0.97647921927259,-0.933560663811109,-1.23958180782093,-0.776444397456156,-0.595851299256089,0.56095837405677,-0.315209306518775,"R1","B",0.37101275139272,0.773969458077698,"Broken",-0.348843780079481,-0.348843780079481,-0.348843780079481,3.2188758248682
"830","SUS00B","SUS",-0.618446565426202,-0.983281600360795,-1.13584698123623,-1.18966354983928,0.0803568308122636,-0.537315532718202,0.845024702987961,-0.315209306518775,"R1","B",-1.3841426972214,0.773969458077698,"Fallen",-0.618446565426202,-0.618446565426202,-0.618446565426202,2.94443897916644
"832","SUS00D","SUS",-0.618446565426202,-0.983281600360795,-1.13584698123623,-1.18966354983928,0.0803568308122636,-0.537315532718202,0.845024702987961,-0.315209306518775,"R1","B",-1.55130035899417,-0.719294140251711,"Broken",-0.618446565426202,-0.618446565426202,-0.618446565426202,2.94443897916644
"833","SUS00E","SUS",-0.618446565426202,-0.983281600360795,-1.13584698123623,-1.18966354983928,0.0803568308122636,-0.537315532718202,0.845024702987961,-0.315209306518775,"R1","B",-1.46772152810778,-0.719294140251711,"Broken",-0.618446565426202,-0.618446565426202,-0.618446565426202,2.94443897916644
"834","SUS033","SUS",-0.618446565426202,-0.983281600360795,-1.13584698123623,-1.18966354983928,0.0803568308122636,-0.537315532718202,0.845024702987961,-0.315209306518775,"R1","B",2.87837767798431,0.773969458077698,"Fallen",-0.618446565426202,-0.618446565426202,-0.618446565426202,2.94443897916644
"835","SUS036","SUS",-0.618446565426202,-0.983281600360795,-1.13584698123623,-1.18966354983928,0.0803568308122636,-0.537315532718202,0.845024702987961,-0.315209306518775,"R1","B",2.46048352355238,1.5206012572424,"Fallen",-0.618446565426202,-0.618446565426202,-0.618446565426202,2.94443897916644
"836","SUS040","SUS",-0.618446565426202,-0.983281600360795,-1.13584698123623,-1.18966354983928,0.0803568308122636,-0.537315532718202,0.845024702987961,-0.315209306518775,"R1","B",2.04258936912045,2.26723305640711,"Fallen",-0.618446565426202,-0.618446565426202,-0.618446565426202,2.94443897916644
"837","SUS042","SUS",-0.618446565426202,-0.983281600360795,-1.13584698123623,-1.18966354983928,0.0803568308122636,-0.537315532718202,0.845024702987961,-0.315209306518775,"R1","B",2.08437878456364,1.5206012572424,"Fallen",-0.618446565426202,-0.618446565426202,-0.618446565426202,2.94443897916644
"838","SUS044","SUS",-0.618446565426202,-0.983281600360795,-1.13584698123623,-1.18966354983928,0.0803568308122636,-0.537315532718202,0.845024702987961,-0.315209306518775,"R1","B",0.705328074938265,1.5206012572424,"Broken",-0.618446565426202,-0.618446565426202,-0.618446565426202,2.94443897916644
"839","SUS046","SUS",-0.618446565426202,-0.983281600360795,-1.13584698123623,-1.18966354983928,0.0803568308122636,-0.537315532718202,0.845024702987961,-0.315209306518775,"R1","B",1.1232222293702,1.5206012572424,"Fallen",-0.618446565426202,-0.618446565426202,-0.618446565426202,2.94443897916644
"840","SUS054","SUS",-0.618446565426202,-0.983281600360795,-1.13584698123623,-1.18966354983928,0.0803568308122636,-0.537315532718202,0.845024702987961,-0.315209306518775,"R1","B",0.956064567597425,0.0273376589129934,"Fallen",-0.618446565426202,-0.618446565426202,-0.618446565426202,2.94443897916644
"841","SUS055","SUS",-0.618446565426202,-0.983281600360795,-1.13584698123623,-1.18966354983928,0.0803568308122636,-0.537315532718202,0.845024702987961,-0.315209306518775,"R1","B",0.788906905824652,0.773969458077698,"Fallen",-0.618446565426202,-0.618446565426202,-0.618446565426202,2.94443897916644
"842","SUS056","SUS",-0.618446565426202,-0.983281600360795,-1.13584698123623,-1.18966354983928,0.0803568308122636,-0.537315532718202,0.845024702987961,-0.315209306518775,"R1","B",0.788906905824652,1.5206012572424,"Fallen",-0.618446565426202,-0.618446565426202,-0.618446565426202,2.94443897916644
"843","SUS060","SUS",-0.618446565426202,-0.983281600360795,-1.13584698123623,-1.18966354983928,0.0803568308122636,-0.537315532718202,0.845024702987961,-0.315209306518775,"R1","B",0.788906905824652,0.773969458077698,"Fallen",-0.618446565426202,-0.618446565426202,-0.618446565426202,2.94443897916644
"844","SUS064","SUS",-0.618446565426202,-0.983281600360795,-1.13584698123623,-1.18966354983928,0.0803568308122636,-0.537315532718202,0.845024702987961,-0.315209306518775,"R1","B",0.872485736711038,0.773969458077698,"Fallen",-0.618446565426202,-0.618446565426202,-0.618446565426202,2.94443897916644
"845","SUS066","SUS",-0.618446565426202,-0.983281600360795,-1.13584698123623,-1.18966354983928,0.0803568308122636,-0.537315532718202,0.845024702987961,-0.315209306518775,"R1","B",0.579959828608686,0.773969458077698,"Fallen",-0.618446565426202,-0.618446565426202,-0.618446565426202,2.94443897916644
"846","SUS072","SUS",-0.618446565426202,-0.983281600360795,-1.13584698123623,-1.18966354983928,0.0803568308122636,-0.537315532718202,0.845024702987961,-0.315209306518775,"R1","B",0.37101275139272,1.5206012572424,"Fallen",-0.618446565426202,-0.618446565426202,-0.618446565426202,2.94443897916644
"847","SUS075","SUS",-0.618446565426202,-0.983281600360795,-1.13584698123623,-1.18966354983928,0.0803568308122636,-0.537315532718202,0.845024702987961,-0.315209306518775,"R1","B",-0.882669711903077,2.26723305640711,"Fallen",-0.618446565426202,-0.618446565426202,-0.618446565426202,2.94443897916644
"849","SUS081","SUS",-0.618446565426202,-0.983281600360795,-1.13584698123623,-1.18966354983928,0.0803568308122636,-0.537315532718202,0.845024702987961,-0.315209306518775,"R1","B",-0.464775557471145,1.5206012572424,"Fallen",-0.618446565426202,-0.618446565426202,-0.618446565426202,2.94443897916644
"850","SUS082","SUS",-0.618446565426202,-0.983281600360795,-1.13584698123623,-1.18966354983928,0.0803568308122636,-0.537315532718202,0.845024702987961,-0.315209306518775,"R1","B",-0.0468814030392125,0.773969458077698,"Fallen",-0.618446565426202,-0.618446565426202,-0.618446565426202,2.94443897916644
"851","SUS087","SUS",-0.618446565426202,-0.983281600360795,-1.13584698123623,-1.18966354983928,0.0803568308122636,-0.537315532718202,0.845024702987961,-0.315209306518775,"R1","B",-0.757301465573497,0.773969458077698,"Fallen",-0.618446565426202,-0.618446565426202,-0.618446565426202,2.94443897916644
"852","SUS092","SUS",-0.618446565426202,-0.983281600360795,-1.13584698123623,-1.18966354983928,0.0803568308122636,-0.537315532718202,0.845024702987961,-0.315209306518775,"R1","B",-0.464775557471145,-0.719294140251711,"Fallen",-0.618446565426202,-0.618446565426202,-0.618446565426202,2.94443897916644
"853","SUS095","SUS",-0.618446565426202,-0.983281600360795,-1.13584698123623,-1.18966354983928,0.0803568308122636,-0.537315532718202,0.845024702987961,-0.315209306518775,"R1","B",-1.25877445089182,0.0273376589129934,"Fallen",-0.618446565426202,-0.618446565426202,-0.618446565426202,2.94443897916644
"854","SUS097","SUS",-0.618446565426202,-0.983281600360795,-1.13584698123623,-1.18966354983928,0.0803568308122636,-0.537315532718202,0.845024702987961,-0.315209306518775,"R1","B",-1.21698503544862,0.773969458077698,"Fallen",-0.618446565426202,-0.618446565426202,-0.618446565426202,2.94443897916644
"855","SUS099","SUS",-0.618446565426202,-0.983281600360795,-1.13584698123623,-1.18966354983928,0.0803568308122636,-0.537315532718202,0.845024702987961,-0.315209306518775,"R1","B",1.20680106025658,1.5206012572424,"Broken",-0.618446565426202,-0.618446565426202,-0.618446565426202,2.94443897916644
"856","SUS112","SUS",-0.618446565426202,-0.983281600360795,-1.13584698123623,-1.18966354983928,0.0803568308122636,-0.537315532718202,0.845024702987961,-0.315209306518775,"R1","B",2.92016709342751,0.0273376589129934,"Broken",-0.618446565426202,-0.618446565426202,-0.618446565426202,2.94443897916644
"857","SUS116","SUS",-0.618446565426202,-0.983281600360795,-1.13584698123623,-1.18966354983928,0.0803568308122636,-0.537315532718202,0.845024702987961,-0.315209306518775,"R1","B",2.46048352355238,2.26723305640711,"Broken",-0.618446565426202,-0.618446565426202,-0.618446565426202,2.94443897916644
"858","SUS122","SUS",-0.618446565426202,-0.983281600360795,-1.13584698123623,-1.18966354983928,0.0803568308122636,-0.537315532718202,0.845024702987961,-0.315209306518775,"R1","B",2.20974703089322,0.0273376589129934,"Broken",-0.618446565426202,-0.618446565426202,-0.618446565426202,2.94443897916644
"859","SUS129","SUS",-0.618446565426202,-0.983281600360795,-1.13584698123623,-1.18966354983928,0.0803568308122636,-0.537315532718202,0.845024702987961,-0.315209306518775,"R1","B",2.04258936912045,1.5206012572424,"Broken",-0.618446565426202,-0.618446565426202,-0.618446565426202,2.94443897916644
"860","SUS134","SUS",-0.618446565426202,-0.983281600360795,-1.13584698123623,-1.18966354983928,0.0803568308122636,-0.537315532718202,0.845024702987961,-0.315209306518775,"R1","B",0.788906905824652,0.0273376589129934,"Broken",-0.618446565426202,-0.618446565426202,-0.618446565426202,2.94443897916644
"861","SUS139","SUS",-0.618446565426202,-0.983281600360795,-1.13584698123623,-1.18966354983928,0.0803568308122636,-0.537315532718202,0.845024702987961,-0.315209306518775,"R1","B",1.54111638380213,0.0273376589129934,"Broken",-0.618446565426202,-0.618446565426202,-0.618446565426202,2.94443897916644
"862","SUS141","SUS",-0.618446565426202,-0.983281600360795,-1.13584698123623,-1.18966354983928,0.0803568308122636,-0.537315532718202,0.845024702987961,-0.315209306518775,"R1","B",1.20680106025658,0.773969458077698,"Fallen",-0.618446565426202,-0.618446565426202,-0.618446565426202,2.94443897916644
"863","SUS142","SUS",-0.618446565426202,-0.983281600360795,-1.13584698123623,-1.18966354983928,0.0803568308122636,-0.537315532718202,0.845024702987961,-0.315209306518775,"R1","B",0.997853983040618,0.0273376589129934,"Broken",-0.618446565426202,-0.618446565426202,-0.618446565426202,2.94443897916644
"864","SUS152","SUS",-0.618446565426202,-0.983281600360795,-1.13584698123623,-1.18966354983928,0.0803568308122636,-0.537315532718202,0.845024702987961,-0.315209306518775,"R1","B",0.788906905824652,0.0273376589129934,"Broken",-0.618446565426202,-0.618446565426202,-0.618446565426202,2.94443897916644
"866","SUS182","SUS",-0.618446565426202,-0.983281600360795,-1.13584698123623,-1.18966354983928,0.0803568308122636,-0.537315532718202,0.845024702987961,-0.315209306518775,"R1","B",-0.715512050130304,1.5206012572424,"Fallen",-0.618446565426202,-0.618446565426202,-0.618446565426202,2.94443897916644
"867","SUS221","SUS",-0.618446565426202,-0.983281600360795,-1.13584698123623,-1.18966354983928,0.0803568308122636,-0.537315532718202,0.845024702987961,-0.315209306518775,"R1","B",2.54406235443877,-1.46592593941642,"Broken",-0.618446565426202,-0.618446565426202,-0.618446565426202,2.94443897916644
"868","SUS223","SUS",-0.618446565426202,-0.983281600360795,-1.13584698123623,-1.18966354983928,0.0803568308122636,-0.537315532718202,0.845024702987961,-0.315209306518775,"R1","B",2.41869410810919,-0.719294140251711,"Broken",-0.618446565426202,-0.618446565426202,-0.618446565426202,2.94443897916644
"869","SUS232","SUS",-0.618446565426202,-0.983281600360795,-1.13584698123623,-1.18966354983928,0.0803568308122636,-0.537315532718202,0.845024702987961,-0.315209306518775,"R1","B",2.37690469266599,0.0273376589129934,"Broken",-0.618446565426202,-0.618446565426202,-0.618446565426202,2.94443897916644
"870","SUS315","SUS",-0.618446565426202,-0.983281600360795,-1.13584698123623,-1.18966354983928,0.0803568308122636,-0.537315532718202,0.845024702987961,-0.315209306518775,"R1","B",1.45753755291574,-0.719294140251711,"Broken",-0.618446565426202,-0.618446565426202,-0.618446565426202,2.94443897916644
"871","SUS317","SUS",-0.618446565426202,-0.983281600360795,-1.13584698123623,-1.18966354983928,0.0803568308122636,-0.537315532718202,0.845024702987961,-0.315209306518775,"R1","B",1.45753755291574,-1.46592593941642,"Broken",-0.618446565426202,-0.618446565426202,-0.618446565426202,2.94443897916644
"872","SUS365","SUS",-0.618446565426202,-0.983281600360795,-1.13584698123623,-1.18966354983928,0.0803568308122636,-0.537315532718202,0.845024702987961,-0.315209306518775,"R1","B",1.62469521468852,-0.719294140251711,"Fallen",-0.618446565426202,-0.618446565426202,-0.618446565426202,2.94443897916644
"873","SUS447","SUS",-0.618446565426202,-0.983281600360795,-1.13584698123623,-1.18966354983928,0.0803568308122636,-0.537315532718202,0.845024702987961,-0.315209306518775,"R1","B",0.705328074938265,-0.719294140251711,"Fallen",-0.618446565426202,-0.618446565426202,-0.618446565426202,2.94443897916644
"874","SUS469","SUS",-0.618446565426202,-0.983281600360795,-1.13584698123623,-1.18966354983928,0.0803568308122636,-0.537315532718202,0.845024702987961,-0.315209306518775,"R1","B",0.538170413165493,-0.719294140251711,"Broken",-0.618446565426202,-0.618446565426202,-0.618446565426202,2.94443897916644
"875","SUS471","SUS",-0.618446565426202,-0.983281600360795,-1.13584698123623,-1.18966354983928,0.0803568308122636,-0.537315532718202,0.845024702987961,-0.315209306518775,"R1","B",0.579959828608686,0.0273376589129934,"Broken",-0.618446565426202,-0.618446565426202,-0.618446565426202,2.94443897916644
"876","SUS546","SUS",-0.618446565426202,-0.983281600360795,-1.13584698123623,-1.18966354983928,0.0803568308122636,-0.537315532718202,0.845024702987961,-0.315209306518775,"R1","B",0.036697427847174,-0.719294140251711,"Broken",-0.618446565426202,-0.618446565426202,-0.618446565426202,2.94443897916644
"877","SUS706","SUS",-0.618446565426202,-0.983281600360795,-1.13584698123623,-1.18966354983928,0.0803568308122636,-0.537315532718202,0.845024702987961,-0.315209306518775,"R1","B",-0.757301465573497,-0.719294140251711,"Broken",-0.618446565426202,-0.618446565426202,-0.618446565426202,2.94443897916644
"878","SUS981","SUS",-0.618446565426202,-0.983281600360795,-1.13584698123623,-1.18966354983928,0.0803568308122636,-0.537315532718202,0.845024702987961,-0.315209306518775,"R1","B",-1.25877445089182,0.0273376589129934,"Fallen",-0.618446565426202,-0.618446565426202,-0.618446565426202,2.94443897916644
"879","TRÄ141","TRA",-1.42725492146636,-0.688511753205259,-0.12441539411061,0.143153938270653,-1.01613173793058,-1.0165496413868,-1.28757936381941,-0.315209306518775,"R1","B",-0.79909088101669,0.773969458077698,"Broken",-1.42725492146636,-1.42725492146636,-1.42725492146636,1.64865862558738
"880","TRÄ142","TRA",-1.42725492146636,-0.688511753205259,-0.12441539411061,0.143153938270653,-1.01613173793058,-1.0165496413868,-1.28757936381941,-0.315209306518775,"R1","B",0.705328074938265,-1.46592593941642,"Broken",-1.42725492146636,-1.42725492146636,-1.42725492146636,1.64865862558738
"881","TRÄ143","TRA",-1.42725492146636,-0.688511753205259,-0.12441539411061,0.143153938270653,-1.01613173793058,-1.0165496413868,-1.28757936381941,-0.315209306518775,"R1","B",0.0784868432903672,0.0273376589129934,"Broken",-1.42725492146636,-1.42725492146636,-1.42725492146636,1.64865862558738
"882","TRÄ144","TRA",-1.42725492146636,-0.688511753205259,-0.12441539411061,0.143153938270653,-1.01613173793058,-1.0165496413868,-1.28757936381941,-0.315209306518775,"R1","B",-0.422986142027951,0.773969458077698,"Broken",-1.42725492146636,-1.42725492146636,-1.42725492146636,1.64865862558738
"883","TRÄ145","TRA",-1.42725492146636,-0.688511753205259,-0.12441539411061,0.143153938270653,-1.01613173793058,-1.0165496413868,-1.28757936381941,-0.315209306518775,"R1","B",-0.381196726584758,1.5206012572424,"Broken",-1.42725492146636,-1.42725492146636,-1.42725492146636,1.64865862558738
"884","TRÄ146","TRA",-1.42725492146636,-0.688511753205259,-0.12441539411061,0.143153938270653,-1.01613173793058,-1.0165496413868,-1.28757936381941,-0.315209306518775,"R1","B",0.12027625873356,-1.46592593941642,"Broken",-1.42725492146636,-1.42725492146636,-1.42725492146636,1.64865862558738
"885","TRÄ147","TRA",-1.42725492146636,-0.688511753205259,-0.12441539411061,0.143153938270653,-1.01613173793058,-1.0165496413868,-1.28757936381941,-0.315209306518775,"R1","B",-0.255828480255179,1.5206012572424,"Broken",-1.42725492146636,-1.42725492146636,-1.42725492146636,1.64865862558738
"886","TRÄ148","TRA",-1.42725492146636,-0.688511753205259,-0.12441539411061,0.143153938270653,-1.01613173793058,-1.0165496413868,-1.28757936381941,-0.315209306518775,"R1","B",0.412802166835913,0.0273376589129934,"Broken",-1.42725492146636,-1.42725492146636,-1.42725492146636,1.64865862558738
"887","TRÄ149","TRA",-1.42725492146636,-0.688511753205259,-0.12441539411061,0.143153938270653,-1.01613173793058,-1.0165496413868,-1.28757936381941,-0.315209306518775,"R1","B",-0.590143803800724,0.0273376589129934,"Broken",-1.42725492146636,-1.42725492146636,-1.42725492146636,1.64865862558738
"888","TRÄ150","TRA",-1.42725492146636,-0.688511753205259,-0.12441539411061,0.143153938270653,-1.01613173793058,-1.0165496413868,-1.28757936381941,-0.315209306518775,"R1","B",-0.548354388357531,-0.719294140251711,"Broken",-1.42725492146636,-1.42725492146636,-1.42725492146636,1.64865862558738
"889","VAL151","VAL",-1.33738732635079,-0.824559374969353,-0.0232722353980489,0.332843318600906,-1.08544135310082,-1.23805929973773,-1.28757936381941,-0.315209306518775,"R1","B",-0.422986142027951,0.0273376589129934,"Broken",-1.33738732635079,-1.33738732635079,-1.33738732635079,1.77495235091167
"890","VAL152","VAL",-1.33738732635079,-0.824559374969353,-0.0232722353980489,0.332843318600906,-1.08544135310082,-1.23805929973773,-1.28757936381941,-0.315209306518775,"R1","B",-0.255828480255179,-1.46592593941642,"Broken",-1.33738732635079,-1.33738732635079,-1.33738732635079,1.77495235091167
"891","VAL153","VAL",-1.33738732635079,-0.824559374969353,-0.0232722353980489,0.332843318600906,-1.08544135310082,-1.23805929973773,-1.28757936381941,-0.315209306518775,"R1","B",-0.464775557471145,0.773969458077698,"Broken",-1.33738732635079,-1.33738732635079,-1.33738732635079,1.77495235091167
"892","VAL154","VAL",-1.33738732635079,-0.824559374969353,-0.0232722353980489,0.332843318600906,-1.08544135310082,-1.23805929973773,-1.28757936381941,-0.315209306518775,"R1","B",-0.464775557471145,0.0273376589129934,"Broken",-1.33738732635079,-1.33738732635079,-1.33738732635079,1.77495235091167
"893","VAL155","VAL",-1.33738732635079,-0.824559374969353,-0.0232722353980489,0.332843318600906,-1.08544135310082,-1.23805929973773,-1.28757936381941,-0.315209306518775,"R1","B",-0.840880296459884,-0.719294140251711,"Broken",-1.33738732635079,-1.33738732635079,-1.33738732635079,1.77495235091167
"894","VAL156","VAL",-1.33738732635079,-0.824559374969353,-0.0232722353980489,0.332843318600906,-1.08544135310082,-1.23805929973773,-1.28757936381941,-0.315209306518775,"R1","B",0.162065674176754,0.0273376589129934,"Broken",-1.33738732635079,-1.33738732635079,-1.33738732635079,1.77495235091167
"895","VAL157","VAL",-1.33738732635079,-0.824559374969353,-0.0232722353980489,0.332843318600906,-1.08544135310082,-1.23805929973773,-1.28757936381941,-0.315209306518775,"R1","B",-0.882669711903077,1.5206012572424,"Broken",-1.33738732635079,-1.33738732635079,-1.33738732635079,1.77495235091167
"896","VAL158","VAL",-1.33738732635079,-0.824559374969353,-0.0232722353980489,0.332843318600906,-1.08544135310082,-1.23805929973773,-1.28757936381941,-0.315209306518775,"R1","B",-0.840880296459884,1.5206012572424,"Broken",-1.33738732635079,-1.33738732635079,-1.33738732635079,1.77495235091167
"897","VAL159","VAL",-1.33738732635079,-0.824559374969353,-0.0232722353980489,0.332843318600906,-1.08544135310082,-1.23805929973773,-1.28757936381941,-0.315209306518775,"R1","B",-0.715512050130304,0.773969458077698,"Broken",-1.33738732635079,-1.33738732635079,-1.33738732635079,1.77495235091167
"898","VAL160","VAL",-1.33738732635079,-0.824559374969353,-0.0232722353980489,0.332843318600906,-1.08544135310082,-1.23805929973773,-1.28757936381941,-0.315209306518775,"R1","B",0.036697427847174,-1.46592593941642,"Broken",-1.33738732635079,-1.33738732635079,-1.33738732635079,1.77495235091167
"899","VAL161","VAL",-1.33738732635079,-0.824559374969353,-0.0232722353980489,0.332843318600906,-1.08544135310082,-1.23805929973773,-1.28757936381941,-0.315209306518775,"R1","B",-0.339407311141565,-1.46592593941642,"Broken",-1.33738732635079,-1.33738732635079,-1.33738732635079,1.77495235091167
"900","VAL162","VAL",-1.33738732635079,-0.824559374969353,-0.0232722353980489,0.332843318600906,-1.08544135310082,-1.23805929973773,-1.28757936381941,-0.315209306518775,"R1","B",0.287433920506333,0.0273376589129934,"Broken",-1.33738732635079,-1.33738732635079,-1.33738732635079,1.77495235091167
"901","VAL163","VAL",-1.33738732635079,-0.824559374969353,-0.0232722353980489,0.332843318600906,-1.08544135310082,-1.23805929973773,-1.28757936381941,-0.315209306518775,"R1","B",0.24564450506314,-0.719294140251711,"Broken",-1.33738732635079,-1.33738732635079,-1.33738732635079,1.77495235091167
"902","VAL164","VAL",-1.33738732635079,-0.824559374969353,-0.0232722353980489,0.332843318600906,-1.08544135310082,-1.23805929973773,-1.28757936381941,-0.315209306518775,"R1","B",0.162065674176754,0.773969458077698,"Broken",-1.33738732635079,-1.33738732635079,-1.33738732635079,1.77495235091167
